Time,THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s] 
18:00:00,5.863121E+03,4.374832E+02,3.593615E-01,3.061643E-02,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
18:15:00,5.863121E+03,3.521361E+02,3.593615E-01,2.464360E-02,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
18:30:00,5.863121E+03,2.307280E+02,3.593615E-01,1.614709E-02,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
18:45:00,5.863121E+03,1.233299E+02,3.593615E-01,8.631036E-03,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
19:00:00,5.863121E+03,4.030703E+01,3.593615E-01,2.820826E-03,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
19:15:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
19:30:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
19:45:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
20:00:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
20:15:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
20:30:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
20:45:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
21:00:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
21:15:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
21:30:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
21:45:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
22:00:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
22:15:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
22:30:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
22:45:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
23:00:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
23:15:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
23:30:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
23:45:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
24:00:00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 
Peak,5.863121E+03,4.753655E+02,3.593615E-01,3.326755E-02,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.842691E+03,0.000000E+00,3.581093E-01,0.000000E+00,5.863121E+03,0.000000E+00,3.593615E-01,0.000000E+00,2.902851E+04,0.000000E+00,1.779211E+00,0.000000E+00 

Peak Vol Flow (m3/s),,,2.984673E-01,2.763032E-02,,,2.974272E-01,0.000000E+00,,,2.974272E-01,0.000000E+00,,,2.984673E-01,0.000000E+00,,,1.477721E+00,0.000000E+00 
