Time,THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s] 
00:15:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,3.283015E+00,6.868238E-02,2.297586E-04,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,1.239669E+02,6.868479E-02,8.675702E-03,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
00:30:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,9.645682E+01,6.868479E-02,6.750437E-03,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
00:45:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,7.035742E+01,6.868479E-02,4.923895E-03,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
01:00:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,4.569233E+01,6.868479E-02,3.197733E-03,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
01:15:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,2.510307E+01,6.868479E-02,1.756814E-03,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
01:30:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,1.085423E+01,6.868479E-02,7.596225E-04,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
01:45:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,2.606070E+00,6.868479E-02,1.823833E-04,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
02:00:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
02:15:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
02:30:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
02:45:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
03:00:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
03:15:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
03:30:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
03:45:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
04:00:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
04:15:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
04:30:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
04:45:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
05:00:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
05:15:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
05:30:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
05:45:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
06:00:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
06:15:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
06:30:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
06:45:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
07:00:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,3.263642E+01,6.868238E-02,2.289980E-03,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
07:15:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,1.050926E+02,6.868238E-02,7.363181E-03,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
07:30:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,2.203987E+02,6.868238E-02,1.543279E-02,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
07:45:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,3.743378E+02,6.868238E-02,2.620606E-02,1.227318E+03,6.533953E+00,7.522457E-02,4.688803E-04,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
08:00:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,5.324145E+02,6.868238E-02,3.726295E-02,1.227318E+03,6.445153E+01,7.522457E-02,4.522554E-03,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
08:15:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,6.848177E+02,6.868238E-02,4.792632E-02,1.227318E+03,1.639654E+02,7.522457E-02,1.148679E-02,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
08:30:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,8.255868E+02,6.868238E-02,5.777789E-02,1.227318E+03,2.773757E+02,7.522457E-02,1.942341E-02,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
08:45:00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.120580E+03,9.559053E+02,6.868238E-02,6.689810E-02,1.227318E+03,4.112523E+02,7.522457E-02,2.878071E-02,1.227318E+03,0.000000E+00,7.522457E-02,0.000000E+00,1.120580E+03,0.000000E+00,6.868238E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,1.107690E+03,0.000000E+00,6.789236E-02,0.000000E+00,1.120619E+03,0.000000E+00,6.868479E-02,0.000000E+00,1.228450E+03,0.000000E+00,7.529398E-02,0.000000E+00,7.898450E+02,0.000000E+00,4.841105E-02,0.000000E+00 
