Time,THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
00:30:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
00:45:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
01:00:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
01:15:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
01:30:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
01:45:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
02:00:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
02:15:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
02:30:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
02:45:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
03:00:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
03:15:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
03:30:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
03:45:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
04:00:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
04:15:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
04:30:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
04:45:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
05:00:00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,2.524662E+03,0.000000E+00,1.547412E-01,0.000000E+00,1.551128E+03,0.000000E+00,9.507149E-02,0.000000E+00,2.506998E+03,0.000000E+00,1.536585E-01,0.000000E+00,2.525065E+03,0.000000E+00,1.547659E-01,0.000000E+00 
